time_left,ct_score,t_score,map,ct_health,t_health,ct_armor,t_armor,ct_money,t_money,ct_helmets,t_helmets,ct_defuse_kits,ct_players_alive,t_players_alive,health_lead,armor_lead,money_lead,helmets_lead,players_alive_lead,KMeans_Cluster,DBSCAN_Cluster,GaussianMixture_Cluster,CustomKMeans_Cluster
157.48,2,2,6,500,500,476,94,12700,12650,5,1,5,5,5,2,0,0,0,2,1,-1,1,1
94.95,7,15,1,500,399,456,464,17650,100,5,4,5,5,5,0,1,0,0,2,1,-1,0,1
9.12,11,6,2,159,180,96,327,5250,9700,1,4,0,2,4,1,1,1,1,1,0,-1,0,0
11.73,0,2,3,100,398,98,466,2850,17150,1,5,0,1,5,1,1,1,1,1,0,-1,0,0
94.91,3,5,5,500,500,0,470,12150,42400,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
34.95,1,2,4,224,183,295,188,3100,400,3,2,2,3,2,0,0,0,0,0,0,-1,0,0
175.0,11,4,6,500,500,400,100,700,1950,0,1,1,5,5,2,0,1,1,2,1,-1,1,1
53.23,10,14,5,285,145,295,193,10150,1400,2,2,1,3,2,0,0,0,2,0,0,-1,0,0
114.95,15,9,2,500,500,498,500,29900,550,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
155.77,1,5,1,500,500,492,500,5250,6750,3,5,3,5,5,2,1,1,1,2,1,-1,1,1
54.95,2,8,1,500,300,499,300,12300,11400,2,3,4,5,3,0,0,0,1,0,0,-1,0,0
169.91,12,6,4,500,500,370,0,31450,15200,3,0,2,5,5,2,0,0,0,2,1,-1,1,1
30.72,11,5,5,200,196,200,274,350,1300,2,2,1,2,3,0,1,1,2,1,0,-1,0,0
14.94,9,0,6,400,210,377,283,29350,2400,4,3,3,4,3,0,0,0,0,0,0,-1,0,0
104.96,8,5,4,500,500,486,500,37050,250,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
174.91,9,14,1,500,500,200,341,9850,21750,1,4,0,5,5,2,1,1,1,2,1,-1,1,1
68.3,1,6,1,363,500,399,487,500,32150,1,5,2,4,5,1,1,1,1,1,1,-1,0,1
54.93,2,6,2,300,292,299,299,4150,20800,1,3,0,3,3,0,2,1,1,2,0,-1,0,0
94.91,5,8,2,374,500,391,482,900,41350,1,5,1,4,5,1,1,1,1,1,1,-1,0,1
74.96,6,1,2,400,200,370,292,23750,250,4,3,4,4,3,0,0,0,0,0,0,-1,0,0
34.94,18,17,3,400,456,400,489,9500,2950,4,5,4,4,5,1,1,0,1,1,1,-1,0,1
74.91,1,1,3,300,500,0,483,2000,9000,0,5,0,3,5,1,1,1,1,1,0,-1,0,0
106.91,13,9,1,500,500,477,500,4300,3500,5,3,3,5,5,2,1,0,0,2,1,-1,1,1
109.96,1,3,4,500,500,500,484,400,19300,2,5,0,5,5,2,0,1,1,2,1,-1,1,1
34.91,0,6,3,472,94,497,86,1450,8650,1,1,1,5,1,0,0,1,2,0,0,-1,0,0
108.28,7,3,1,500,500,489,500,33850,9000,5,2,4,5,5,2,1,0,0,2,1,-1,1,1
101.12,11,15,6,303,485,400,495,100,3150,1,5,1,4,5,1,1,1,1,1,1,-1,0,1
91.42,5,3,2,447,500,0,500,12350,9650,0,5,0,5,5,1,1,0,1,2,1,-1,0,1
34.95,15,12,1,346,448,378,487,18700,2600,4,3,4,4,5,1,1,0,0,1,1,-1,0,1
174.95,5,5,4,500,500,0,100,15250,36400,0,1,0,5,5,2,1,1,1,2,1,-1,1,1
174.94,8,0,6,500,500,368,0,63750,18200,3,0,2,5,5,2,0,0,0,2,1,-1,1,1
74.96,7,15,2,500,313,482,369,3000,100,4,2,2,5,4,0,0,0,0,0,0,-1,0,0
62.05,14,9,2,400,397,400,398,1750,950,4,4,3,4,4,0,0,0,2,2,1,-1,0,1
106.92,10,12,1,500,500,400,414,9800,35300,1,5,1,5,5,2,1,1,1,2,1,-1,1,1
174.96,11,11,2,500,500,484,0,24650,24950,5,0,4,5,5,2,0,1,0,2,1,-1,1,1
74.96,3,2,4,500,500,500,500,9750,450,5,5,4,5,5,2,2,0,2,2,1,-1,1,1
34.93,1,4,6,277,468,183,463,7100,6900,1,4,0,3,5,1,1,0,1,1,0,-1,0,0
54.95,5,0,4,166,332,164,395,13850,4000,2,4,2,2,4,1,1,0,1,1,0,-1,0,0
166.95,7,5,3,500,500,488,500,9200,3950,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
94.93,4,7,6,500,500,500,477,650,6400,0,5,0,5,5,2,0,1,1,2,1,-1,1,1
86.8,10,11,1,500,500,459,500,18950,300,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
174.95,2,1,3,500,500,99,0,22100,10900,1,0,1,5,5,2,0,0,0,2,1,-1,1,1
105.77,0,0,4,500,500,500,300,750,550,0,0,0,5,5,2,0,0,2,2,1,-1,1,1
174.95,8,10,4,500,500,488,100,23450,9200,5,1,4,5,5,2,0,0,0,2,1,-1,1,1
37.4,9,3,1,200,233,200,300,16750,1150,2,2,2,2,3,1,1,0,2,1,0,-1,0,0
174.95,6,2,2,500,500,185,98,28750,28100,0,1,1,5,5,2,0,0,1,2,1,-1,1,1
174.91,0,1,7,500,500,0,191,10550,18500,0,0,0,5,5,2,1,1,2,2,1,-1,1,1
34.93,8,2,4,346,100,440,100,19650,3250,5,1,5,5,1,0,0,0,0,0,0,-1,0,0
49.32,3,7,4,500,500,162,428,12350,14350,1,5,1,5,5,2,1,1,1,2,1,-1,1,1
114.9,1,7,5,500,500,500,440,500,45900,2,5,4,5,5,2,0,1,1,2,1,-1,1,1
175.0,12,3,5,500,500,300,200,1350,2000,0,0,1,5,5,2,0,1,2,2,1,-1,1,1
99.19,6,9,5,412,500,400,400,600,650,0,0,0,5,5,1,2,1,2,2,1,-1,0,1
94.96,13,12,2,500,393,461,397,14100,1600,5,4,5,5,4,0,0,0,0,0,1,-1,0,1
94.95,4,3,1,500,500,490,100,5850,11850,5,0,5,5,5,2,0,1,0,2,1,-1,1,1
34.93,6,3,3,400,269,0,233,8150,9700,0,3,0,4,3,0,1,1,1,0,0,-1,0,0
74.82,9,3,3,400,331,400,360,4850,5100,2,4,3,4,4,0,0,1,1,2,0,-1,0,0
54.95,9,3,1,400,288,400,299,3600,4700,2,3,3,4,3,0,0,1,1,0,0,-1,0,0
74.96,9,9,4,500,500,500,458,600,10850,2,5,1,5,5,2,0,1,1,2,1,-1,1,1
94.95,7,7,4,397,393,469,399,6000,200,5,4,5,5,4,0,0,0,0,0,0,-1,0,0
74.96,8,15,2,386,100,462,100,4600,1650,5,0,4,5,1,0,0,0,0,0,0,-1,0,0
174.95,1,2,4,500,500,0,277,10450,29500,0,3,0,5,5,2,1,1,1,2,1,-1,1,1
69.92,1,1,4,468,500,396,500,150,3300,2,5,0,5,5,1,1,1,1,2,1,-1,0,1
89.16,5,0,6,500,500,499,500,11550,450,5,5,2,5,5,2,1,0,2,2,1,-1,1,1
34.96,6,6,2,400,359,400,286,6700,650,3,3,4,4,4,0,0,0,2,2,0,-1,0,0
54.89,0,0,5,300,243,200,185,900,600,0,0,1,3,3,0,0,0,2,2,0,-1,0,0
174.95,5,14,4,500,500,286,193,32200,12400,3,2,2,5,5,2,0,0,0,2,1,-1,1,1
94.96,3,7,2,400,370,400,388,2300,22250,0,4,1,4,4,0,0,1,1,2,1,-1,0,1
94.95,4,6,1,464,360,499,387,700,5150,3,4,0,5,4,0,0,1,1,0,0,-1,0,0
54.94,15,13,3,400,447,400,497,20850,1600,4,5,4,4,5,1,1,0,1,1,1,-1,0,1
14.93,12,6,3,254,20,298,92,6900,1450,3,1,2,3,1,0,0,0,0,0,0,-1,0,0
94.91,7,4,1,300,332,300,376,150,5600,2,4,0,3,4,1,1,1,1,1,0,-1,0,0
32.7,5,15,3,100,293,100,326,150,19150,0,4,0,1,4,1,1,1,1,1,0,-1,0,0
34.91,4,3,5,400,259,400,368,1550,9100,4,2,3,4,4,0,0,1,0,2,0,-1,0,0
74.96,2,0,3,454,381,448,457,8250,350,5,5,4,5,5,0,1,0,2,2,1,-1,0,1
174.95,8,10,2,500,500,0,192,11400,21050,0,2,0,5,5,2,1,1,1,2,1,-1,1,1
94.9,0,0,4,400,368,300,184,550,700,0,0,1,4,4,0,0,1,2,2,0,-1,0,0
114.93,15,15,4,500,500,500,500,20050,23950,2,5,2,5,5,2,2,1,1,2,1,-1,1,1
174.96,4,4,4,500,500,0,465,16200,19300,0,4,0,5,5,2,1,1,1,2,1,-1,1,1
74.93,10,5,2,381,286,294,192,750,600,0,0,1,4,3,0,0,0,2,0,0,-1,0,0
166.91,15,11,1,500,500,287,0,26100,14500,3,0,3,5,5,2,0,0,0,2,1,-1,1,1
114.94,7,10,6,500,500,0,477,12150,10400,0,5,0,5,5,2,1,0,1,2,1,-1,1,1
74.94,4,2,1,400,377,398,359,4500,6750,3,4,4,4,4,0,0,1,1,2,1,-1,0,1
109.91,5,3,3,500,500,500,451,200,16500,2,5,1,5,5,2,0,1,1,2,1,-1,1,1
114.95,13,6,3,500,500,485,500,16450,250,5,5,2,5,5,2,1,0,2,2,1,-1,1,1
8.83,14,14,1,147,159,195,191,500,750,2,2,2,2,2,1,0,1,2,2,0,-1,0,0
74.96,10,8,2,489,500,500,442,500,19650,1,5,2,5,5,1,0,1,1,2,1,-1,0,1
169.86,0,1,5,500,500,0,192,10700,18750,0,0,0,5,5,2,1,1,2,2,1,-1,1,1
114.88,1,2,3,500,500,500,0,7000,13500,4,0,3,5,5,2,0,1,0,2,1,-1,1,1
54.9,16,15,7,400,351,400,465,43200,34900,4,5,4,4,5,0,1,0,1,1,1,-1,0,1
170.12,6,1,3,500,500,479,500,17450,6850,4,5,4,5,5,2,1,0,1,2,1,-1,1,1
54.92,1,2,6,100,197,0,298,2000,19250,0,4,0,1,4,1,1,1,1,1,0,-1,0,0
114.94,1,1,5,500,500,489,500,5900,250,5,2,4,5,5,2,1,0,0,2,1,-1,1,1
34.95,10,2,1,500,478,461,493,29450,5500,5,5,5,5,5,0,1,0,2,2,1,-1,0,1
73.57,10,8,1,400,168,400,193,3300,0,4,2,3,4,2,0,0,0,0,0,0,-1,0,0
86.8,4,3,1,500,500,498,399,20200,9550,5,0,5,5,5,2,0,0,0,2,1,-1,1,1
175.0,5,6,5,500,500,0,0,4000,4000,0,0,0,5,5,2,2,2,2,2,1,-1,1,1
94.96,15,9,4,300,244,298,380,24400,2350,3,4,3,3,4,0,1,0,1,1,0,-1,0,0
175.0,11,9,4,500,500,297,427,13350,22150,1,5,1,5,5,2,1,1,1,2,1,-1,1,1
30.95,15,14,2,311,289,374,296,2200,1150,3,3,4,4,3,0,0,0,2,0,0,-1,0,0
114.96,3,0,2,500,500,432,200,10950,11200,5,0,4,5,5,2,0,1,0,2,1,-1,1,1
34.95,3,11,2,500,400,500,389,600,7650,3,4,3,5,4,0,0,1,1,0,0,-1,0,0
174.95,14,13,4,500,500,0,268,26300,22400,0,3,0,5,5,2,1,0,1,2,1,-1,1,1
32.99,12,13,1,300,500,300,500,1300,2600,3,5,1,3,5,1,1,1,1,1,0,-1,0,0
69.91,17,15,1,500,468,455,497,52250,26700,5,5,5,5,5,0,1,0,2,2,1,-1,0,1
92.27,6,0,3,300,153,290,186,15700,4650,3,1,3,3,2,0,0,0,0,0,0,-1,0,0
114.88,13,13,7,500,500,485,500,6400,350,5,5,4,5,5,2,1,0,2,2,1,-1,1,1
74.91,14,7,5,42,200,100,200,2800,8050,0,2,1,1,2,1,1,1,1,1,0,-1,0,0
174.91,13,14,3,500,500,188,0,20400,28250,2,0,1,5,5,2,0,1,0,2,1,-1,1,1
169.93,4,4,7,500,500,0,100,28900,17850,0,1,0,5,5,2,1,0,1,2,1,-1,1,1
114.91,6,12,2,500,500,500,486,400,2900,2,5,0,5,5,2,0,1,1,2,1,-1,1,1
114.95,0,3,4,500,500,500,489,950,14750,2,5,0,5,5,2,0,1,1,2,1,-1,1,1
60.93,8,11,3,479,400,487,331,6800,32250,2,4,1,5,4,0,0,1,1,0,0,-1,0,0
54.95,8,8,7,500,400,484,400,6650,250,4,4,4,5,4,0,0,0,2,0,0,-1,0,0
164.19,15,14,2,500,500,492,500,2300,14800,4,5,3,5,5,2,1,1,1,2,1,-1,1,1
34.92,2,0,6,500,500,487,500,11550,550,4,5,2,5,5,2,1,0,1,2,1,-1,1,1
114.95,0,0,1,500,500,200,300,400,450,0,0,1,5,5,2,1,1,2,2,1,-1,1,1
6.73,8,8,2,101,259,100,284,50,1200,1,3,0,2,3,1,1,1,1,1,0,-1,0,0
156.21,5,10,1,500,500,300,200,550,500,0,0,1,5,5,2,0,0,2,2,1,-1,1,1
49.95,5,0,2,200,343,165,369,17500,13000,2,2,2,2,5,1,1,0,2,1,0,-1,0,0
68.91,2,8,1,500,500,300,490,12350,41650,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
114.91,5,7,1,500,500,487,500,6850,8650,4,5,4,5,5,2,1,1,1,2,1,-1,1,1
32.79,4,8,2,200,461,200,385,150,1400,2,4,1,2,5,1,1,1,1,1,0,-1,0,0
27.97,13,10,6,267,381,291,443,6000,9000,1,5,1,3,5,1,1,1,1,1,0,-1,0,0
74.95,11,9,4,500,500,500,469,50,13550,1,5,1,5,5,2,0,1,1,2,1,-1,1,1
84.75,8,7,1,500,487,400,393,600,600,0,0,0,5,5,0,0,2,2,2,1,-1,0,1
74.95,3,1,2,500,482,474,492,20800,500,4,5,3,5,5,0,1,0,1,2,1,-1,0,1
94.95,5,3,1,500,481,497,492,7800,6450,4,5,4,5,5,0,0,0,1,2,1,-1,0,1
174.94,0,2,3,500,500,0,92,13900,18050,0,1,0,5,5,2,1,1,1,2,1,-1,1,1
84.94,4,5,1,300,423,300,388,8400,11950,3,2,2,3,5,1,1,1,0,1,0,-1,0,0
102.98,8,7,4,500,500,400,300,700,500,0,0,1,5,5,2,0,0,2,2,1,-1,1,1
170.82,0,7,3,500,500,400,468,7600,48150,1,5,0,5,5,2,1,1,1,2,1,-1,1,1
82.15,0,5,1,307,302,400,333,2250,28150,4,4,1,4,4,0,0,1,2,2,0,-1,0,0
94.88,3,10,6,342,290,299,358,800,21750,1,4,1,4,4,0,1,1,1,2,0,-1,0,0
158.16,9,6,3,500,500,200,400,2000,700,0,0,0,5,5,2,1,0,2,2,1,-1,1,1
85.23,8,12,2,500,500,500,435,850,38800,1,5,2,5,5,2,0,1,1,2,1,-1,1,1
166.86,1,7,7,500,500,0,257,27700,36200,0,3,0,5,5,2,1,1,1,2,1,-1,1,1
174.97,2,3,1,500,500,0,371,10350,22550,0,4,0,5,5,2,1,1,1,2,1,-1,1,1
94.91,8,0,6,500,500,481,300,56850,6750,5,2,5,5,5,2,0,0,0,2,1,-1,1,1
94.95,5,11,1,372,500,299,500,650,550,2,5,1,4,5,1,1,0,1,1,1,-1,0,1
174.95,0,3,1,500,500,0,371,28000,21100,0,4,0,5,5,2,1,0,1,2,1,-1,1,1
94.92,5,9,1,500,500,500,500,400,38150,1,5,1,5,5,2,2,1,1,2,1,-1,1,1
94.9,9,12,1,500,496,491,499,8000,12350,4,4,3,5,5,0,1,1,2,2,1,-1,0,1
20.69,14,10,5,200,359,198,415,3500,24300,0,5,0,2,5,1,1,1,1,1,0,-1,0,0
114.89,13,9,5,500,500,493,400,10800,350,5,4,4,5,5,2,0,0,0,2,1,-1,1,1
14.95,2,1,5,100,372,0,346,2750,8350,0,4,1,1,4,1,1,1,1,1,0,-1,0,0
174.91,7,1,3,500,500,484,0,37500,17900,5,0,5,5,5,2,0,0,0,2,1,-1,1,1
54.92,7,6,6,364,109,387,187,3700,2600,3,2,2,4,2,0,0,0,0,0,0,-1,0,0
174.96,3,5,4,500,500,456,0,26600,24000,5,0,5,5,5,2,0,0,0,2,1,-1,1,1
175.0,6,9,3,500,500,100,200,3350,1900,0,0,0,5,5,2,1,0,2,2,1,-1,1,1
14.91,3,6,5,500,300,500,259,800,12300,2,3,3,5,3,0,0,1,1,0,0,-1,0,0
74.9,3,2,7,291,387,0,464,8550,14200,0,5,0,4,5,1,1,1,1,1,0,-1,0,0
112.05,9,12,7,500,500,300,490,10500,9000,0,5,0,5,5,2,1,0,1,2,1,-1,1,1
114.97,0,0,2,500,500,400,300,600,450,0,0,1,5,5,2,0,0,2,2,1,-1,1,1
174.94,11,12,3,500,500,185,0,20800,17750,1,0,1,5,5,2,0,0,0,2,1,-1,1,1
114.95,10,3,1,500,500,0,478,12900,13350,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
49.9,2,1,5,410,417,400,461,50,10200,2,5,0,5,5,1,1,1,1,2,1,-1,0,1
14.28,3,2,7,190,378,100,321,100,13600,0,4,1,2,4,1,1,1,1,1,0,-1,0,0
174.93,6,11,6,500,500,300,0,17950,7600,3,0,0,5,5,2,0,0,0,2,1,-1,1,1
114.9,12,9,5,500,500,500,483,1600,30900,2,5,2,5,5,2,0,1,1,2,1,-1,1,1
86.91,1,3,6,500,492,400,376,1200,2100,3,3,1,5,5,0,0,1,2,2,1,-1,0,1
7.09,0,5,1,200,178,200,255,550,12000,2,3,1,2,5,0,1,1,1,1,0,-1,0,0
114.92,3,4,7,500,500,488,491,5300,18800,0,5,1,5,5,2,1,1,1,2,1,-1,1,1
174.91,3,6,7,500,500,100,140,15650,39150,0,2,0,5,5,2,1,1,1,2,1,-1,1,1
74.98,6,10,4,152,259,0,326,4400,2100,0,4,0,2,4,1,1,0,1,1,0,-1,0,0
74.91,8,15,5,393,496,396,454,550,31200,1,5,0,4,5,1,1,1,1,1,1,-1,0,1
174.95,0,1,4,500,500,0,0,11300,18300,0,0,0,5,5,2,2,1,2,2,1,-1,1,1
74.93,0,1,1,400,434,300,498,1050,1600,3,5,0,4,5,1,1,1,1,1,1,-1,0,1
34.8,6,14,2,410,469,400,486,600,4100,3,5,1,5,5,1,1,1,1,2,1,-1,0,1
175.0,14,14,1,500,500,500,0,10900,23800,4,0,4,5,5,2,0,1,0,2,1,-1,1,1
74.9,13,12,5,500,500,467,500,4950,1250,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
74.95,13,14,1,500,500,0,466,11050,25450,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
9.24,3,5,7,44,276,100,295,350,7500,0,3,0,1,3,1,1,1,1,1,0,-1,0,0
113.3,0,0,3,500,500,400,300,600,650,0,0,1,5,5,2,0,1,2,2,1,-1,1,1
169.92,2,9,7,500,500,100,286,28950,47550,0,4,0,5,5,2,1,1,1,2,1,-1,1,1
94.97,9,10,2,500,479,400,458,400,32450,1,5,1,5,5,0,1,1,1,2,1,-1,0,1
66.91,12,1,2,116,100,198,100,6950,0,2,1,1,2,1,0,0,0,0,0,0,-1,0,0
114.95,6,3,3,500,500,471,300,27850,11100,5,2,5,5,5,2,0,0,0,2,1,-1,1,1
10.34,0,3,1,200,174,200,369,300,22400,1,4,0,2,4,0,1,1,1,1,0,-1,0,0
61.68,8,7,1,389,161,193,0,1300,200,0,0,1,4,2,0,0,0,2,0,0,-1,0,0
106.86,11,9,1,500,500,289,462,12350,18200,1,5,1,5,5,2,1,1,1,2,1,-1,1,1
169.95,11,12,2,500,500,397,374,15150,39150,0,4,0,5,5,2,0,1,1,2,1,-1,1,1
74.95,12,7,4,500,500,497,473,350,4550,2,4,0,5,5,2,0,1,1,2,1,-1,1,1
174.94,2,3,3,500,500,100,200,20500,26100,1,2,0,5,5,2,1,1,1,2,1,-1,1,1
30.37,4,12,3,294,215,0,255,6150,750,0,3,0,3,3,0,1,0,1,2,0,-1,0,0
114.91,9,11,4,500,500,488,300,24400,9050,5,3,5,5,5,2,0,0,0,2,1,-1,1,1
175.0,0,0,3,500,500,300,300,2050,450,0,0,0,5,5,2,2,0,2,2,1,-1,1,1
109.89,13,12,3,500,500,475,0,6100,10750,5,0,3,5,5,2,0,1,0,2,1,-1,1,1
34.93,0,4,1,58,214,94,234,4350,14450,1,3,1,1,3,1,1,1,1,1,0,-1,0,0
165.65,1,6,1,500,500,500,465,1600,25450,1,5,3,5,5,2,0,1,1,2,1,-1,1,1
72.11,15,6,1,200,263,200,289,550,7550,1,3,0,2,3,1,1,1,1,1,0,-1,0,0
66.89,23,24,3,500,396,499,471,11200,1700,5,4,5,5,5,0,0,0,0,2,1,-1,0,1
74.95,6,13,1,473,266,488,287,2550,4800,3,3,2,5,3,0,0,1,2,0,0,-1,0,0
66.84,9,5,4,473,356,457,347,5200,3850,5,4,4,5,4,0,0,0,0,0,0,-1,0,0
32.17,4,1,1,94,92,83,207,1650,10250,1,3,1,1,3,0,1,1,1,1,0,-1,0,0
1.28,2,6,4,100,300,100,284,300,5400,0,3,0,1,3,1,1,1,1,1,0,-1,0,0
50.05,7,6,1,400,351,399,380,5100,9850,3,4,4,4,4,0,0,1,1,2,0,-1,0,0
171.14,5,1,5,500,500,500,0,13300,10450,5,0,3,5,5,2,0,0,0,2,1,-1,1,1
158.28,0,9,3,500,500,495,470,7750,54150,2,5,3,5,5,2,0,1,1,2,1,-1,1,1
59.37,8,2,2,500,303,492,392,32200,4850,5,4,5,5,4,0,0,0,0,0,0,-1,0,0
74.95,14,7,3,452,356,468,386,33500,850,5,3,5,5,4,0,0,0,0,0,0,-1,0,0
54.94,1,0,7,29,210,59,0,50,6550,1,0,0,1,3,1,0,1,0,1,0,-1,0,0
69.96,5,8,2,500,500,500,500,10000,26600,5,5,5,5,5,2,2,1,2,2,1,-1,1,1
174.95,3,0,1,500,500,366,0,32550,25500,4,0,2,5,5,2,0,0,0,2,1,-1,1,1
100.62,12,14,2,500,400,500,400,1850,37900,1,4,2,5,4,0,0,1,1,0,1,-1,0,1
7.91,4,3,2,110,0,185,0,3150,0,0,0,2,2,0,0,0,0,2,0,0,-1,0,0
24.72,14,14,4,271,134,290,185,22850,450,3,2,3,3,2,0,0,0,0,0,0,-1,0,0
169.9,2,2,5,500,500,156,296,10150,25500,0,4,0,5,5,2,1,1,1,2,1,-1,1,1
21.23,9,7,2,300,418,300,293,1300,1550,3,3,1,3,5,1,0,1,2,1,0,-1,0,0
174.94,11,9,2,500,500,194,0,18250,25300,0,0,0,5,5,2,0,1,2,2,1,-1,1,1
54.95,11,6,4,441,500,98,474,4250,5500,0,5,1,5,5,1,1,1,1,2,1,-1,0,1
34.92,6,6,6,200,230,195,366,2100,3000,2,4,1,2,4,1,1,1,1,1,0,-1,0,0
94.96,11,8,2,500,457,433,499,19050,900,5,5,5,5,5,0,1,0,2,2,1,-1,0,1
100.12,9,6,4,500,500,300,300,550,650,0,0,1,5,5,2,2,1,2,2,1,-1,1,1
74.95,6,14,1,400,279,381,359,1000,6100,4,4,4,4,4,0,0,1,2,2,0,-1,0,0
27.78,11,4,1,490,236,293,167,1100,400,0,0,1,5,3,0,0,0,2,0,0,-1,0,0
68.78,6,6,7,500,463,500,498,650,9050,2,5,1,5,5,0,0,1,1,2,1,-1,0,1
86.96,8,4,1,500,463,460,487,31450,1750,5,5,5,5,5,0,1,0,2,2,1,-1,0,1
87.91,12,15,2,302,300,384,300,8650,1850,4,3,4,4,3,0,0,0,0,0,0,-1,0,0
94.95,4,1,4,492,500,482,500,12750,350,5,5,4,5,5,1,1,0,2,2,1,-1,0,1
74.9,14,7,4,500,500,499,500,2850,450,1,5,3,5,5,2,1,0,1,2,1,-1,1,1
74.95,0,0,1,438,470,400,184,600,550,0,0,1,5,5,1,0,0,2,2,1,-1,0,1
114.95,13,9,3,500,500,478,300,22750,9600,5,1,4,5,5,2,0,0,0,2,1,-1,1,1
49.96,13,6,2,300,300,300,279,550,11050,1,3,1,3,3,2,0,1,1,2,0,-1,0,0
46.82,8,6,1,238,438,268,464,6550,3250,3,5,3,3,5,1,1,0,1,1,0,-1,0,0
94.95,0,3,3,500,500,400,454,850,17300,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
18.06,6,13,5,200,200,200,200,250,7100,1,2,0,2,2,2,2,1,1,2,0,-1,0,0
166.87,5,8,3,500,500,0,480,12850,21000,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
175.0,9,6,5,500,500,300,300,1350,650,0,0,1,5,5,2,2,0,2,2,1,-1,1,1
175.0,4,11,1,500,500,100,0,2650,2400,0,0,1,5,5,2,0,0,2,2,1,-1,1,1
74.93,10,11,5,298,339,100,334,4400,5550,0,4,0,3,4,1,1,1,1,1,0,-1,0,0
14.95,6,10,3,29,56,96,80,900,1100,1,1,0,1,2,1,0,1,2,1,0,-1,0,0
172.14,9,11,6,500,500,90,454,10450,5350,1,5,0,5,5,2,1,0,1,2,1,-1,1,1
174.91,8,8,4,500,500,0,100,11400,18750,0,0,0,5,5,2,1,1,2,2,1,-1,1,1
69.95,1,4,5,500,500,499,472,2600,3450,2,4,1,5,5,2,0,1,1,2,1,-1,1,1
174.91,13,14,5,500,500,284,0,21850,25050,2,0,2,5,5,2,0,1,0,2,1,-1,1,1
114.89,1,3,5,500,500,500,454,300,25500,2,5,1,5,5,2,0,1,1,2,1,-1,1,1
174.96,1,5,4,500,500,289,70,19000,39750,1,1,1,5,5,2,0,1,2,2,1,-1,1,1
32.43,8,7,4,335,0,261,0,1700,0,0,0,1,4,0,0,0,0,2,0,0,-1,0,0
18.9,9,6,5,78,100,86,0,750,300,0,0,1,1,1,1,0,0,2,2,0,-1,0,0
94.91,0,0,6,492,100,294,100,1350,150,0,0,1,5,1,0,0,0,2,0,0,-1,0,0
94.94,2,1,1,468,500,482,500,6550,350,5,5,2,5,5,1,1,0,2,2,1,-1,0,1
74.91,14,11,7,485,389,494,297,1600,40000,3,4,0,5,4,0,0,1,1,0,1,-1,0,1
101.35,14,11,4,500,500,498,499,14900,13050,4,5,4,5,5,2,1,0,1,2,1,-1,1,1
106.93,15,9,1,500,500,487,500,28500,850,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
94.95,8,14,2,500,479,400,495,10450,20450,0,5,0,5,5,0,1,1,1,2,1,-1,0,1
25.7,8,3,4,235,197,300,272,23700,1100,3,3,2,3,3,0,0,0,2,2,0,-1,0,0
32.93,9,5,2,79,426,100,460,200,26200,0,5,0,1,5,1,1,1,1,1,0,-1,0,0
174.91,3,3,7,500,500,100,0,26600,27950,1,0,1,5,5,2,0,1,0,2,1,-1,1,1
174.93,13,5,3,500,500,183,90,8200,27900,2,1,1,5,5,2,0,1,0,2,1,-1,1,1
174.93,14,6,7,500,500,237,0,42300,22500,3,0,2,5,5,2,0,0,0,2,1,-1,1,1
174.93,5,14,6,500,500,0,485,13400,17950,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
174.91,6,11,3,500,500,0,92,13350,18800,0,1,0,5,5,2,1,1,1,2,1,-1,1,1
14.95,15,11,2,200,95,191,98,11000,3750,2,1,2,2,1,0,0,0,0,0,0,-1,0,0
14.92,2,0,7,294,198,278,272,7100,1050,3,3,3,3,3,0,0,0,2,2,0,-1,0,0
54.95,13,14,1,444,432,480,476,5350,13900,3,5,3,5,5,0,0,1,1,2,1,-1,0,1
106.91,1,4,6,500,500,482,433,1700,4500,4,5,1,5,5,2,0,1,1,2,1,-1,1,1
31.16,11,13,3,289,195,297,369,3850,11250,1,4,2,3,4,0,1,1,1,1,0,-1,0,0
74.94,16,16,4,300,300,300,253,1450,19350,3,3,3,3,3,2,0,1,2,2,0,-1,0,0
54.95,0,3,2,469,453,489,451,750,17150,2,5,1,5,5,0,0,1,1,2,1,-1,0,1
86.93,1,7,3,500,500,495,473,6200,38150,3,5,3,5,5,2,0,1,1,2,1,-1,1,1
14.95,6,5,2,93,100,192,90,950,3400,1,1,0,2,1,1,0,1,2,0,0,-1,0,0
174.95,2,4,4,500,500,200,0,25150,28650,1,0,2,5,5,2,0,1,0,2,1,-1,1,1
175.0,15,12,4,500,500,486,200,26950,8300,5,1,5,5,5,2,0,0,0,2,1,-1,1,1
